ID	Title	Date	Language	Genre	averageRating	numVotes
44122	American Beauty	1999-09-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/02m4t"": ""Existentialism"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}"	7.1	15
44437	The Great Ziegfeld	1936-04-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/017fp"": ""Biography"", ""/m/0hj3mvs"": ""Backstage Musical"", ""/m/04t36"": ""Musical"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/02wtdkf"": ""Musical Drama""}"	6.7	7092
44501	Cast Away	2000-12-07	"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/01xpvb7"": ""Airplanes and airports""}"	4.1	19
44696	It Happened One Night	1934-02-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/04228s"": ""Road movie"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/087lqx"": ""Pre-Code"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	8.1	92095
44752	Grand Hotel	1932-04-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/01lrrt"": ""Melodrama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/087lqx"": ""Pre-Code"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama""}"	7	2847
45126	Anne of the Thousand Days	1969-12-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	7.5	6612
45568	The Abyss	1989-08-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}"	7.6	160583
45772	Rocky	1976-11-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01cgz"": ""Boxing"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/03pgfj"": ""New Hollywood""}"	6.2	8
46505	Airplane!	1980-07-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/01hwc6"": ""Absurdism"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/01drsx"": ""Disaster"", ""/m/02l7c8"": ""Romance Film"", ""/m/01xpvb7"": ""Airplanes and airports""}"	7.7	210493
49800	Lara Croft: Tomb Raider	2001-06-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}"	5.8	195885
51563	The Luzhin Defence	2000-09-08	"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	6.8	4179
51906	Breakfast at Tiffany's	1961-10-05	"{""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	7.6	164038
52371	Titanic	1997-11-01	"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/064_8sq"": ""French Language"", ""/m/06mp7"": ""Swedish Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/0fx2s"": ""Tragedy"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01drsx"": ""Disaster"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	4.3	9
52389	Independence Day	1996-06-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}"	6.8	934
53085	Toy Story	1995-11-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myc"": ""Children's Fantasy""}"	8.1	38
54030	Vanilla Sky	2001-12-10	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/09blyk"": ""Psychological thriller""}"	6.9	246091
54160	Leaving Las Vegas	1995-09-15	"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0fx2s"": ""Tragedy"", ""/m/02js9"": ""Erotica"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mry"": ""Addiction Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0219x_"": ""Indie""}"	7.5	113162
54173	Pulp Fiction	1994-05	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/0219x_"": ""Indie"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy""}"	8.9	1792755
54175	Saturday Night Fever	1977-12-14	"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/04dn71w"": ""Dance"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/02l7c8"": ""Romance Film"", ""/m/02wtdkf"": ""Musical Drama""}"	8.4	8
54540	Coming to America	1988-06-29	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3mz5"": ""Comedy of Errors""}"	7	161612
55495	Miller's Crossing	1990-08	"{""/m/03x42"": ""Irish"", ""/m/02bjrlw"": ""Italian Language"", ""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/02wtdps"": ""Crime Thriller""}"	7.7	124351
55601	Sleepy Hollow	1999-11-17	"{""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/05bdtfl"": ""Period Horror"", ""/m/028v3"": ""Detective fiction"", ""/m/03npn"": ""Horror"", ""/m/0vjs6"": ""Detective"", ""/m/0fdjb"": ""Supernatural"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06www"": ""Steampunk"", ""/m/0hj3m_c"": ""Costume Horror""}"	7.4	56992
57585	Casablanca	1942-11-26	"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01xpvb7"": ""Airplanes and airports""}"	6.3	112
57820	Donnie Darko	2001-01-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/0fx2s"": ""Tragedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s2s"": ""Time travel"", ""/m/02b5_l"": ""Teen""}"	8	731356
60157	The Good Earth	1937-01-29	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}"	7.5	4448
60293	Chasing Amy	1997-01-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	7.2	131205
61059	Five Star Final	1931-09-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3nby"": ""Media Satire"", ""/m/01lrrt"": ""Melodrama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/087lqx"": ""Pre-Code"", ""/m/07s9rl0"": ""Drama""}"	7.2	1769
61062	The Smiling Lieutenant	1931-07-10	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04t36"": ""Musical"", ""/m/087lqx"": ""Pre-Code"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	7.2	3162
61141	Song of the South	1946-11-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3myq"": ""Children's/Family""}"	7.1	11202
61182	The Broadway Melody	1929-02-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3mvs"": ""Backstage Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/087lqx"": ""Pre-Code"", ""/m/02l7c8"": ""Romance Film""}"	5.7	6374
61184	The Patriot	2000-06-27	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"	7.3	6
61191	The Divorcee	1930-04-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/087lqx"": ""Pre-Code"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	7.6	8
61323	The Love Parade	1929-11-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/087lqx"": ""Pre-Code"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	7.1	1942
61480	Broadway Melody of 1936	1935-08-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3mvs"": ""Backstage Musical"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	6.8	1524
61484	The Lives of a Bengal Lancer	1935-01-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/0hj3mx2"": ""British Empire Film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action""}"	7.1	2563
61494	Naughty Marietta	1935-03-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	6.7	1170
61531	Stage Door	1937-10-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	7.7	7433
62115	Love Affair	1939-03-16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	6	4364
62121	Of Mice and Men	1939-12-30	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}"	8.2	92
62592	The Philadelphia Story	1940-12-23	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	7.9	62461
62668	The Ring	2002-10-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/0gw5n2f"": ""Japanese Movies""}"	7.1	316882
64394	Goodfellas	1990-09-12	"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/03bxz7"": ""Biographical film""}"	8.7	999537
64657	The Big Blue	1988-05-11	"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	5.2	47
65669	A Knight's Tale	2001-03-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"	6.9	169174
65834	Schindler's List	1993-11-30	"{""/m/064_8sq"": ""French Language"", ""/m/05qqm"": ""Polish Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0fx2s"": ""Tragedy"", ""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/082gq"": ""War film"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/03bxz7"": ""Biographical film""}"	8.9	1191677
66322	M	1931-05-11	"{""/m/04306rv"": ""German Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02xh1"": ""Film noir""}"	7.2	208
66841	Fly Away Home	1996-09-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/03k9fj"": ""Adventure""}"	6.8	23292
66870	Annie Hall	1977-04-20	"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}"	8	249277
67414	Marked for Death	1990	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03btsm8"": ""Action/Adventure""}"	4.8	6
67415	Hard to Kill	1990-02-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0cq22f9"": ""Action Thrillers""}"	5.8	27038
67419	Out for Justice	1991-04-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action""}"	6.1	21146
67420	On Deadly Ground	1994-02-18	"{""/m/0322q8"": ""Inuktitut"", ""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	4.6	21949
67422	Executive Decision	1996-03-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}"	6.4	50004
67423	Under Siege 2: Dark Territory	1995-07-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}"	5.5	43278
67427	The Glimmer Man	1996-10-04	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}"	5.4	18589
67431	Fire Down Below	1997-09-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film""}"	8.4	5
67441	Ticker	2001-11-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3mxr"": ""Chase Movie""}"	7.6	4367
67442	Exit Wounds	2001-03-16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action""}"	7	2025
67444	Half Past Dead	2002-11-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0d1w9"": ""Prison""}"	4.7	14513
67916	Strategic Air Command	1955-03-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/09glv8x"": ""Film \u00e0 clef""}"	6.4	3070
68047	The Caine Mutiny	1954-06-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/05bh16v"": ""Courtroom Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"	7.7	24101
68124	American Graffiti	1973-08-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/09n5t_"": ""Americana"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/02b5_l"": ""Teen"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}"	7.4	80656
68374	True Lies	1994-07-15	"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"	7.2	183
68388	The General	1926-12-31	"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film""}"	7.3	8061
70508	Brief Encounter	1945-11-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	5.4	442
71473	The Third Man	1949-08-31	"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02xh1"": ""Film noir""}"	8	147
71975	Hellraiser	1987-05-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher""}"	7.6	36
73170	Aladdin	1992-11-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film""}"	5.1	12
73395	The Cheat	1915-12-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}"	8.8	4579
73412	North by Northwest	1959-07-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0bkbm"": ""Spy"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}"	8.3	294157
73425	The Deer Hunter	1978-12-08	"{""/m/064_8sq"": ""French Language"", ""/m/07zrf"": ""Vietnamese Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01fc50"": ""Anti-war"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/07k67c"": ""Anti-war film"", ""/m/03pgfj"": ""New Hollywood""}"	8.1	306381
73428	Do the Right Thing	1989-05	"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	8	87214
